,address,city_district,geo_lat,geo_lon
2397,"город Москва, Вятская улица, дом 29",Савеловский,55.7977806,37.5810939
2398,"город Москва, Петровско-Разумовский проезд, дом 27",,,
2399,"город Москва, Петровско-Разумовский проезд, дом 9",,,
2400,"город Москва, Приречная улица, дом 3",,,
2401,"город Москва, Приречная улица, дом 1",,,
2402,"город Москва, улица Шолохова, дом 20",Ново-Переделкино,55.6409883,37.3510787
2403,"город Москва, улица Шолохова, дом 9",,,
2404,"город Москва, улица Шолохова, дом 4",,,
2405,"город Москва, Боровское шоссе, дом 27",,,
2406,"город Москва, Боровское шоссе, дом 27, корпус 1",Ново-Переделкино,55.6442568,37.3664726
2407,"город Москва, улица Шолохова, дом 19",,,
2408,"город Москва, Новопеределкинская улица, дом 13, корпус 1",Ново-Переделкино,55.6398385,37.3622874
2409,"город Москва, Родниковая улица, дом 20, корпус 1",Солнцево,55.6342523,37.3810283
2410,"город Москва, Дорожная улица, дом 22А",,,
2411,"город Москва, Чоботовская улица, дом 19",,,
2412,"город Москва, улица Шолохова, дом 22",Ново-Переделкино,55.641197,37.3491155
2413,"город Москва, улица Авиаторов, дом 11",,,
2414,"город Москва, 5-я улица Ямского Поля, дом 28",,,
2415,"город Москва, Писцовая улица, дом 7А",,,
2416,"город Москва, Писцовая улица, дом 14А",Савеловский,55.7979222,37.573873
2417,"город Москва, улица Верхняя Масловка, дом 26",Савеловский,55.7980119,37.5600058
2418,"город Москва, Сумской проезд, дом 19А",,,
2419,"город Москва, Сумской проезд, дом 12, корпус 6",Чертаново Северное,55.6362839,37.6083163
2420,"город Москва, Россошанский проезд, дом 3",,,
2421,"город Москва, Большая Бутовская улица, дом 9",Южное Бутово,55.543302,37.5818502
2422,"город Москва, Чертановская улица, дом 59А",,,
2423,"город Москва, Чонгарский бульвар, дом 12",,,
2424,"город Москва, Балаклавский проспект, дом 6",,,
2425,"город Москва, Артековская улица, дом 3",,,
2426,"город Москва, Фруктовая улица, дом 9",,,
2427,"город Москва, Востряковский проезд, дом 3А",,,
2428,"город Москва, Чертановская улица, дом 1А, корпус 3",Чертаново Северное,55.6381706,37.6090574
2429,"город Москва, Черниговский переулок, дом 9/13, строение 2",Замоскворечье,55.7435295,37.6259423
2430,"город Москва, Овчинниковская набережная, дом 6, строение 1",Замоскворечье,55.7455992,37.6283304
2431,"город Москва, Климентовский переулок, дом 14",,,
2432,"город Москва, Даниловская набережная, дом 6А",,,
2433,"город Москва, Пятницкая улица, дом 73",Замоскворечье,55.7305457,37.6260525
2434,"город Москва, улица Юннатов, дом 18",Савеловский,55.8026869,37.5589084
2435,"город Москва, Полтавская улица, дом 3",,,
